id,xcenter,ycenter,aperture_sum,annulus_sum,RA,Dec,sky_per_pix_avg,sky_per_pix_med,sky_per_pix_std,fwhm_x,fwhm_y,width,aperture,aperture_area,annulus_inner,annulus_outer,annulus_area,exposure,date-obs,night,aperture_net_flux,BJD,mag_inst,airmass,filter,file,star_id,mag_error,noise,noise-aij,snr,mag_inst_cal,mag_inst_cal_error,a,b,c,d,z,mag_cat,color_cat,relative_flux,relative_flux_error,relative_flux_snr,comparison counts,comparison error
1,2056.635302839828,2048.7953413699483,53179.09552383423,27428.119948512373,305.45850738902544,19.435817503374373,9.540215634265174,9.401349067687988,7.7475715807058485,8.663312595934384,8.663312595934384,8.663312595934384,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T05:51:23.350,59794,51260.92135741695,2459795.7501194994,-7.016741052203423,1.126,ip,TIC_402828941.01-S001-R011-C001-ip.fit,1,0.004503951877350016,318.9679803241382,212.64532021609213,241.06301189852252,12.545956044253046,0.004455428592313233,-0.010773491004822298,-9.9999991469138e-07,-0.028667198248093828,9.999999999998075e-07,19.485001494341258,12.623000144958496,-0.07499980926513672,0.0016304435019238465,6.769462767452274e-06,240.85271725890195,31439863.63031376,5451.276073677108
1,2061.858133916872,2049.924304478455,53477.94253540039,28676.406524663245,305.4585069547627,19.435823844949063,9.991779276886149,9.813080310821533,7.720092366978353,8.541212940209421,8.541212940209421,8.541212940209421,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T05:54:01.429,59794,51468.97611155679,2459795.7519491217,-7.0211388544704185,1.126,ip,TIC_402828941.01-S001-R012-C001-ip.fit,1,0.0044958262022096645,319.6847959075478,213.12319727169856,241.49870483569154,12.548283236129489,0.0044473718642593476,-0.010777627019145565,-9.999999151893904e-07,-0.02901431225446424,9.999999999996768e-07,19.491624097746577,12.623000144958496,-0.07499980926513672,0.0016243228512510053,6.731848670463108e-06,241.28926997095766,31686420.019220263,5467.9315810227135
1,2065.6149639865775,2050.1469578708716,53188.394141197205,28438.700915165944,305.4585016356881,19.43581760114435,9.879406082500216,9.539202690124512,7.552006140431087,8.699936868596897,8.699936868596897,8.699936868596897,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T05:56:45.118,59794,51202.021688677974,2459795.7538436744,-7.015492805609272,1.126,ip,TIC_402828941.01-S001-R013-C001-ip.fit,1,0.004509600568378876,319.0010589764892,212.6673726509928,240.7610582216827,12.545456030265198,0.004459562387896109,-0.011095922959038298,-9.999999238718402e-07,-0.02967752737915212,9.999999999999307e-07,19.480928870895063,12.623000144958496,-0.07499980926513672,0.0016314214908721611,6.782025632627981e-06,240.5507704104619,31384913.080497224,5451.904658086404
1,2060.748341596273,2047.8839326302943,54015.37856864929,30100.99335375987,305.45850211939853,19.435830876177235,10.47355370694498,10.417604446411133,7.759600456793308,8.488742668940484,8.488742668940484,8.488742668940484,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T05:59:23.780,59794,51909.545648155436,2459795.7556800446,-7.030393101569389,1.126,ip,TIC_402828941.01-S001-R014-C001-ip.fit,1,0.004475436552359811,320.95900957380115,213.97267304920078,242.59894924161358,12.550359996672121,0.004432980545856769,-0.009486450317490444,-9.999999999994422e-07,-0.030548129863889113,9.999999999999997e-07,19.511817940348262,12.623000144958496,-0.07499980926513672,0.0016261412941503573,6.708832023903069e-06,242.38813676606253,31921915.909083202,5489.109757566195
1,2060.6841600258795,2046.9417888120104,54142.60882759094,29749.225313784555,305.4585049795662,19.435832561158573,10.295916740434365,10.223447799682617,7.925086649169521,8.201222389159978,8.201222389159978,8.201222389159978,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:02:08.230,59794,52072.49193839281,2459795.7575834054,-7.033795936052446,1.126,ip,TIC_402828941.01-S001-R015-C001-ip.fit,1,0.004465481576520415,321.25034468349656,214.16689645566439,243.13977930371965,12.556394655247239,0.004424852472576254,-0.009098482044532397,-9.999999999950294e-07,-0.030733127934384385,9.999999999999997e-07,19.523938215262216,12.623000144958496,-0.07499980926513672,0.001617175385289308,6.656954993794738e-06,242.9301965833859,32199656.519677483,5502.256773922839
1,2061.2768447004637,2045.870058636011,53652.21898651123,30354.772471554577,305.45849091428556,19.43582581566417,10.547175980387275,10.44880485534668,7.758611863587997,8.502152318486043,8.502152318486043,8.502152318486043,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:04:46.158,59794,51531.58342964061,2459795.75941128,-7.022458750995265,1.126,ip,TIC_402828941.01-S001-R016-C001-ip.fit,1,0.00449636045281605,320.11169850050305,213.40779900033536,241.47001033246974,12.558387907184375,0.004459768992262506,-0.008138017611694474,-9.999999999913081e-07,-0.030765866125673478,9.999999999999997e-07,19.521439640387925,12.623000144958496,-0.07499980926513672,0.0016174251228539605,6.704035423685205e-06,241.26142250675383,31860259.06331459,5487.764751759639
1,2061.194203084605,2044.5950138635646,53239.28078842163,32360.613149065524,305.45850003847636,19.43582924049995,11.271547596330729,10.849600791931152,7.887030169898178,8.788061767715943,8.788061767715943,8.788061767715943,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:07:24.428,59794,50973.00167653553,2459795.7612431124,-7.010625554748327,1.127,ip,TIC_402828941.01-S001-R017-C001-ip.fit,1,0.0045322139695743195,319.16668506443915,212.77779004295942,239.5597851930137,12.546395615476552,0.004499436356695195,-0.007232141531526769,-9.999999999956263e-07,-0.023721662912398068,9.999999999999997e-07,19.50458935705148,12.623000144958496,-0.07499980926513672,0.0016272336267221204,6.798519190825188e-06,239.3511853166676,31324943.658652708,5460.409544988437
1,2058.2409122173094,2047.257565261089,53044.70128059387,32978.93719810938,305.4584920585918,19.435826337624007,11.474925956196724,11.403806209564209,7.750012597189064,8.866216142340562,8.866216142340562,8.866216142340562,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:10:08.830,59794,50737.53052318751,2459795.7631459176,-7.005598346501661,1.127,ip,TIC_402828941.01-S001-R018-C001-ip.fit,1,0.004546816203390491,318.7158512912194,212.47723419414626,238.79043190494113,12.546285069824773,0.00449634376021895,-0.011100612145682113,-9.999999999989757e-07,-0.031927198589221814,9.999999999999997e-07,19.471771525300564,12.623000144958496,-0.07499980926513672,0.001628926676706834,6.827530790220067e-06,238.58210629238772,31147829.579267792,5452.215963759504
1,2058.9121396558094,2046.2828059706826,52679.81277370453,32136.109880348668,305.4585005115197,19.435818159351438,11.166125740218439,10.96699571609497,7.777786897257172,8.648910414206924,8.648910414206924,8.648910414206924,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:12:47.039,59794,50434.7299836546,2459795.7649770444,-6.999099282655808,1.128,ip,TIC_402828941.01-S001-R019-C001-ip.fit,1,0.004561627581872577,317.8457911575327,211.89719410502178,238.0150912175733,12.5580320554904,0.004510997097448721,-0.011099214812067605,-9.999999999920597e-07,-0.03197891201911387,9.999999999999997e-07,19.477097401040986,12.623000144958496,-0.07499980926513672,0.0016118065892830275,6.7777005944708704e-06,237.81023767823427,31290807.66823844,5457.921012205634
1,2059.880121131112,2046.0212741615758,51630.928577423096,33805.334261782235,305.45850691595297,19.435824389448573,11.79118739511065,11.702017784118652,7.838261673567069,9.403798065226884,9.403798065226884,9.403798065226884,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:15:25.879,59794,49260.16968477796,2459795.7668154743,-6.9735147912816995,1.128,ip,TIC_402828941.01-S001-R020-C001-ip.fit,1,0.004634192407815057,315.38200067788955,210.25466711859303,234.28811526449027,12.551270000637176,0.004577424974216294,-0.01224969284897005,-9.99999999999246e-07,-0.03177182131927326,9.999999999999997e-07,19.43702712138907,12.623000144958496,-0.07499980926513672,0.0016211802894577512,6.925614015422253e-06,234.0847014932738,30385374.16542018,5407.8833489127555
1,2065.2601762712543,2047.2434233567917,50575.56917190552,35313.655692485394,305.4584853496805,19.43581945036085,12.283010675647093,12.133501052856445,7.749950380086663,9.751134309588233,9.751134309588233,9.751134309588233,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:18:10.538,59794,48105.92334134053,2459795.768721254,-6.947771419716475,1.129,ip,TIC_402828941.01-S001-R021-C001-ip.fit,1,0.0047077201755290855,312.8787980453563,208.58586536357086,230.62887438461178,12.531138912206647,0.0046559252677704265,-0.011002121160023689,-9.999999999984526e-07,-0.027846544565465536,9.999999999999997e-07,19.40042988935551,12.623000144958496,-0.07499980926513672,0.0016498576458286879,7.160111260667208e-06,230.42346491064825,29157620.63652344,5339.456454834521
1,2062.297778923351,2044.950385099001,51943.54100036621,32716.061145462096,305.4584974419525,19.43582882709418,11.363689178694719,11.156927108764648,7.881981968629187,9.070380499051005,9.070380499051005,9.070380499051005,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:20:49.530,59794,49658.73572411244,2459795.770561443,-6.982264178851294,1.13,ip,TIC_402828941.01-S001-R022-C001-ip.fit,1,0.004607613235301859,316.1102764885386,210.7401843256924,235.63961416758758,12.546555624895566,0.004556980267648978,-0.01098897955777825,-9.999999999979023e-07,-0.033491188078216313,9.999999999999997e-07,19.449628759176285,12.623000144958496,-0.07499980926513672,0.0016321995999093674,6.93275232688153e-06,235.43313289594445,30424425.864869643,5408.67429815877
1,2062.872746585067,2043.6526633343087,51732.32152843475,34058.478289174,305.45850396712177,19.4358353120191,11.829968144902399,11.773863792419434,7.71665043344129,8.956117507803294,8.956117507803294,8.956117507803294,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:23:32.950,59794,49353.76530339625,2459795.7724528825,-6.975575761311267,1.131,ip,TIC_402828941.01-S001-R023-C001-ip.fit,1,0.004628957940254793,315.62432393413775,210.41621595609183,234.55305038702457,12.548921828319154,0.004586943224814502,-0.009076495397575081,-9.999999999935576e-07,-0.025210717916812238,9.999999999999997e-07,19.45934166233901,12.623000144958496,-0.07499980926513672,0.0016181928186912995,6.905030991065731e-06,234.349827073194,30499310.54774468,5416.422239327592
1,2059.9997505054707,2048.1751929787415,51175.93589401245,36617.770790260285,305.4584958636248,19.435819025026134,12.750540017971181,12.492537021636963,7.821353365721778,9.249341756632322,9.249341756632322,9.249341756632322,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:26:16.300,59794,48612.28771162775,2459795.7743435116,-6.959140181542516,1.132,ip,TIC_402828941.01-S001-R024-C001-ip.fit,1,0.004680295636392308,314.3303276670858,209.5535517780572,231.9802613659066,12.54852446614931,0.004642768122925493,-0.00801819294811507,-9.99999936503433e-07,-0.024084143319420995,9.99999999999911e-07,19.450107036780192,12.623000144958496,-0.07499980926513672,0.0016236737075781323,7.005292938989159e-06,231.77813143848672,29939690.151254416,5391.194644080312
1,2059.714746084916,2046.7533397292596,51312.9210357666,37382.573458363186,305.45851082409814,19.435836169873742,12.983170250495126,12.812411308288574,7.94840279680479,9.279224709077658,9.279224709077658,9.279224709077658,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:28:54.270,59794,48702.4997698939,2459795.776171872,-6.961153164941175,1.134,ip,TIC_402828941.01-S001-R025-C001-ip.fit,1,0.0046765973491824766,314.6648056962133,209.77653713080886,232.1637130444423,12.55430059223732,0.004623946916802304,-0.011258277856522564,-9.99999999999077e-07,-0.03351782577073611,9.999999999999997e-07,19.434617782124175,12.623000144958496,-0.07499980926513672,0.0016187340808241318,6.9784361492022026e-06,231.96229731344476,30086782.224970777,5401.677449543162
1,2063.3080261727255,2047.382129734279,50280.08526420593,38387.318518314205,305.45848547000736,19.435816877734645,13.375372306032824,13.188424587249756,7.90456131961791,9.599125864279673,9.599125864279673,9.599125864279673,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:31:33.228,59794,47590.807096163626,2459795.778011667,-6.936082707757105,1.135,ip,TIC_402828941.01-S001-R026-C001-ip.fit,1,0.004748452169748789,312.20659794043746,208.13773196029163,228.65055099785062,12.549596479267564,0.0047051389298552035,-0.00912154915859185,-9.999999999995415e-07,-0.02419380673316756,9.999999999999997e-07,19.42064494032661,12.623000144958496,-0.07499980926513672,0.001619719015397019,7.089989142901664e-06,228.45155087700593,29382137.669414442,5364.760093703371
1,2062.9137794397875,2047.0346559825668,49503.472396850586,36751.73984570429,305.4585043792812,19.435820762420754,12.832311398639765,12.827023029327393,7.909088757611369,9.921368021794603,9.921368021794603,9.921368021794603,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:34:17.588,59794,46923.383102863816,2459795.779913986,-6.920748323840849,1.137,ip,TIC_402828941.01-S001-R027-C001-ip.fit,1,0.004786843032209332,310.31690997211354,206.877939981409,226.81675536347936,12.538059651795061,0.00472194150316334,-0.013558315701870188,-9.999999999998564e-07,-0.026152955836539694,9.999999999999997e-07,19.363060709477008,12.623000144958496,-0.07499980926513672,0.0016302871983061025,7.193994020238019e-06,226.61781393198368,28782280.29491862,5318.338206636561
1,2067.161558328773,2046.9052617200864,51558.73675727844,38505.731961159036,305.4584848064755,19.43583093185256,13.4119581891881,13.040989875793457,7.942714483722109,9.275823749763441,9.275823749763441,9.275823749763441,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:37:02.540,59794,48862.102560964406,2459795.781823157,-6.9647054098964425,1.138,ip,TIC_402828941.01-S001-R028-C001-ip.fit,1,0.00467020547625903,315.2645061169527,210.1763374113018,232.48146372131492,12.547130838365867,0.004613006390936825,-0.012247659254603674,-9.999999656743455e-07,-0.035266138509833324,9.999999999998869e-07,19.423938457304413,12.623000144958496,-0.07499980926513672,0.001626506110766878,7.002398897345734e-06,232.2784140994034,30041142.93670038,5404.2405920855845
1,2060.174723002049,2044.334165399703,51125.824113845825,39544.79004878178,305.45848610610227,19.435816616598203,13.749926998881008,13.567602634429932,7.764594869571996,9.316933444331665,9.316933444331665,9.316933444331665,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:39:52.728,59794,48361.23725643267,2459795.7837929293,-6.953518540430349,1.14,ip,TIC_402828941.01-S001-R029-C001-ip.fit,1,0.004703303919604981,314.2442828621427,209.49618857476182,230.8454277160954,12.556351201334802,0.004666695875921744,-0.007783473981054639,-9.999999412566212e-07,-0.025608684494359116,9.999999999999313e-07,19.453874910399016,12.623000144958496,-0.07499980926513672,0.001612399515707046,6.9907974719848315e-06,230.64600600555696,29993334.025051482,5404.127279675015
1,2064.5982303145806,2045.2002450688913,49407.07671165466,38223.72425936535,305.45850490666317,19.43581813510832,13.309096190586821,13.045616149902344,7.991793658867761,9.88779855994795,9.88779855994795,9.88779855994795,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:42:31.190,59794,46731.12414728555,2459795.7856269837,-6.916290603478678,1.142,ip,TIC_402828941.01-S001-R030-C001-ip.fit,1,0.004803178058383207,310.1000626775041,206.73337511833608,226.04537908083893,12.552645933427605,0.004746832300047944,-0.01173093265549869,-9.999999812447796e-07,-0.02646739226620845,9.999999999999589e-07,19.385864777719988,12.623000144958496,-0.07499980926513672,0.0016144562449836718,7.148375385742812e-06,225.84939344450893,28945426.234055772,5335.758533066933
1,2059.7519572808596,2047.885536402845,50457.31351852417,39175.24960317649,305.4585139125674,19.435822793127688,13.630914962831069,13.422407627105713,7.710576816573629,9.525570352537487,9.525570352537487,9.525570352537487,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:45:14.849,59794,47716.65545075219,2459795.787521189,-6.938950021410156,1.144,ip,TIC_402828941.01-S001-R031-C001-ip.fit,1,0.004742513194011077,312.64067690725045,208.42711793816696,228.93688653751883,12.553439498099637,0.0047169590872917595,-0.005388304823608689,-9.999999175669695e-07,-0.014586277790944676,9.99999999999981e-07,19.453954516986553,12.623000144958496,-0.07499980926513672,0.0016076620948959552,7.028350325658665e-06,228.73960750459494,29680774.08943346,5385.646557312787
1,2057.9975492224867,2046.8890124674613,49665.7426071167,38686.17122340215,305.4585029383957,19.43582987339139,13.498315151221963,13.48456859588623,7.711616420666916,9.61575064631428,9.61575064631428,9.61575064631428,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:47:53.020,59794,46951.7453133619,2459795.789351876,-6.92140438429565,1.146,ip,TIC_402828941.01-S001-R032-C001-ip.fit,1,0.0047903422582907,310.7314584877915,207.15430565852765,226.65107135526776,12.560187298152803,0.004733493746657529,-0.011867317316373862,-9.999999999999498e-07,-0.03303986982844373,9.999999999999997e-07,19.397023096381808,12.623000144958496,-0.07499980926513672,0.0016064477824729632,7.093874040570181e-06,226.45563951172758,29227059.743631665,5358.486268545002
1,2059.505028565328,2045.738717201484,51607.8935508728,41304.74810030591,305.45851704293074,19.435822886538297,14.427086308175308,14.278749465942383,8.081577804177558,9.511707092185484,9.511707092185484,9.511707092185484,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:50:31.838,59794,48707.155735930755,2459795.7911900505,-6.9612569565185485,1.148,ip,TIC_402828941.01-S001-R033-C001-ip.fit,1,0.0046873043052889874,315.4153740034065,210.276916002271,231.63339401175506,12.54964418711407,0.004636260882178598,-0.010889718223072015,-9.999999618997772e-07,-0.03283469985734554,9.999999999999277e-07,19.43268087396962,12.623000144958496,-0.07499980926513672,0.0016256972734891865,7.024542259869181e-06,231.43106174714111,29960778.3873513,5409.829379522038
1,2061.8472243356614,2045.329399074291,50612.20928764343,42737.96878549643,305.4585115685658,19.43581167665317,14.84472691403141,14.540862083435059,8.04531459704494,9.79582563079707,9.79582563079707,9.79582563079707,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:53:09.849,59794,47627.4998465127,2459795.7930188854,-6.936919493261014,1.151,ip,TIC_402828941.01-S001-R034-C001-ip.fit,1,0.00475765625332655,313.0529378566737,208.7019585711158,228.20820740061956,12.547744211889293,0.004711508561556816,-0.009699669188472126,-9.999999710904055e-07,-0.025217160440684377,9.999999999999517e-07,19.415534713833644,12.623000144958496,-0.07499980926513672,0.0016221053581305918,7.114215946838238e-06,228.00901325626782,29361532.904004082,5379.223285013506
1,2065.497222123561,2045.7042706726033,50848.90717124939,42608.219541832805,305.45851943192014,19.435827196346317,14.877171627734917,14.524158477783203,7.965221026308947,9.622075149967959,9.622075149967959,9.622075149967959,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:55:48.579,59794,47857.67433336865,2459795.7948560417,-6.942154007624174,1.153,ip,TIC_402828941.01-S001-R035-C001-ip.fit,1,0.004743359438835434,313.6205878893435,209.080391926229,228.89604277312884,12.556442823117882,0.004692761711871976,-0.010667065740200545,-9.999999688165358e-07,-0.03142941986980346,9.999999999999432e-07,19.422235404953337,12.623000144958496,-0.07499980926513672,0.0016147915882408135,7.060817716514271e-06,228.69753236428133,29637059.470631607,5395.937981581157
1,2065.5413484337023,2050.1099525200334,49662.30083847046,45390.807063428685,305.45851019297794,19.435816423037842,15.777131408908128,15.466658592224121,8.18602931699866,9.902571563240867,9.902571563240867,9.902571563240867,8.0,201.06192982974676,23.0,38.0,2874.5572780346606,120.0,2022-08-04T06:58:31.940,59794,46490.12035021788,2459795.796746798,-6.910676708655847,1.156,ip,TIC_402828941.01-S001-R036-C001-ip.fit,1,0.004838982971128257,310.80049601054924,207.20033067369948,224.37280963335354,12.56355944254299,0.00477541248828445,-0.013137157791854098,-9.999999858562904e-07,-0.030588570967994336,9.999999999999388e-07,19.38120311574589,12.623000144958496,-0.07499980926513672,0.0016033619639063607,7.1521255647264905e-06,224.17978395317448,28995399.290221028,5363.850353897269
